Event,Date,White,Black,Result,Opening,ECO,WhiteElo,BlackElo,TimeControl,Termination,EndgameStartMove,PawnCount,RookCount,QueenCount,Winner,WhiteElo_normalized,BlackElo_normalized,WhiteElo_scaled,BlackElo_scaled,Result_encoded,BaseTime,TimeControlValidation,UniqueID
Blitz,2024.08.01,Milsosa,Monty29,1-0,Open,B32,2095,2118,180+0,Time forfeit,95.0,2.0,1.0,0.0,White,0.6145757795503989,0.6229151559100797,1.105994044149428,1.1635061143144632,1.0,180.0,Correct,7627
Blitz,2024.08.01,Engboodka,nihalsingh123,1-0,Queen's Gambit Declined,D53,1516,1569,180+0,Time forfeit,109.0,2.0,1.0,0.0,White,0.4046410442349528,0.4238578680203045,-0.3720958923015967,-0.2369641011418874,1.0,180.0,Correct,7628
Blitz,2024.08.01,rolseroyce,Mkhari-20,1/2-1/2,Orthodox Variation,E91,1940,1944,180+0,Time forfeit,103.0,2.0,1.0,0.0,Draw,0.5583756345177665,0.5598259608411893,0.7103050283464767,0.7196412372845816,0.5,180.0,Correct,7629
Blitz,2024.08.01,thebadstoryteller,raaghavlaxman,0-1,Indian Defense,A45,1159,1161,300+0,Normal,150.0,3.0,0.0,1.0,Black,0.2751994198694706,0.275924583031182,-1.2834570448283944,-1.277750709349886,0.0,300.0,Correct,7630
Bullet,2024.08.01,RoyBoris,Charmoynee,1/2-1/2,Anglo-Lithuanian Variation,A10,1487,1431,60+0,Time forfeit,85.0,4.0,0.0,0.0,Draw,0.3941261783901377,0.373821609862219,-0.4461280307421489,-0.5889948656828281,0.5,60.0,Correct,7631
Bullet,2024.08.01,JustinConway7,JohnBryanGanao,1-0,Classical Variation,B56,1684,1684,120+1,Time forfeit,109.0,3.0,0.0,1.0,White,0.4655547498187092,0.4655547498187092,0.0567799441816022,0.0563948693088963,1.0,120.0,Correct,7632
Blitz,2024.08.01,scottishscandinavian,fatake77,0-1,Torre Attack,D03,1868,1838,180+0,Normal,89.0,2.0,1.0,0.0,Black,0.5322697606961566,0.5213923132704859,0.5265010984251057,0.449240794956033,0.0,180.0,Correct,7633
Blitz,2024.08.01,ChessFunFan2,MeDicenNairobi123,0-1,Harrwitz Attack,D37,2174,2348,180+0,Time forfeit,98.0,3.0,1.0,0.0,Black,0.6432197244379986,0.706308919506889,1.3076678005909323,1.7502240552160309,0.0,180.0,Correct,7634
Blitz,2024.08.01,Paulo_Robson,Erubinic,0-1,SÃ¤misch Attack,B02,2348,2203,180+0,Normal,94.0,4.0,0.0,0.0,Black,0.706308919506889,0.6537345902828137,1.7518606312342455,1.3803366576911296,0.0,180.0,Correct,7635
Rapid,2024.08.01,argasara,bjmane,1-0,Tennison Gambit,A06,2194,2152,600+0,Time forfeit,127.0,3.0,0.0,0.0,White,0.6504713560551124,0.6352429296591733,1.3587244477913132,1.2502383316651298,1.0,600.0,Correct,7636
Bullet,2024.08.01,aniRudh722,usulutan,1/2-1/2,Nimzo-Larsen Attack,A01,2020,1743,30+0,Time forfeit,86.0,3.0,0.0,1.0,Draw,0.5873821609862219,0.4869470630891951,0.914531617148,0.2069007758879941,0.5,30.0,Correct,7637
Blitz,2024.08.01,lamaquinagalindo23,Kapi-wara_BR,1-0,Old Benoni,A43,1717,1820,180+2,Normal,89.0,3.0,0.0,0.0,White,0.477519941986947,0.5148658448150834,0.1410234120622305,0.4033237387115624,1.0,180.0,Correct,7638
Blitz,2024.08.01,Ghost_of_D_uchiha,okezzi,1-0,Accelerated Move Order,D31,1977,1898,180+2,Normal,207.0,3.0,0.0,1.0,White,0.5717911530094271,0.5431472081218274,0.8047598256671812,0.6022976491042681,1.0,180.0,Correct,7639
Blitz,2024.08.01,BINCKO,superbizon,1/2-1/2,Indian Defense,A45,1819,1660,180+2,Normal,100.0,2.0,2.0,0.0,Draw,0.5145032632342277,0.4568527918781726,0.4014123127841727,-0.0048278723503976,0.5,180.0,Correct,7640
Blitz,2024.08.01,zugzwang97,ARCELPEREZ,1-0,Vienna Hybrid,C24,1873,1421,180+2,Normal,104.0,2.0,2.0,0.0,White,0.5340826686004351,0.3701957940536621,0.5392652602252009,-0.6145043413742006,1.0,180.0,Correct,7641
Rapid,2024.08.01,fOrrest-_-Gump,H_I_P_P_O,1/2-1/2,Horwitz Defense,A40,1842,1788,600+0,Time forfeit,139.0,1.0,0.0,2.0,Draw,0.5228426395939086,0.5032632342277013,0.4601274570646106,0.3216934164991704,0.5,600.0,Correct,7642
Blitz,2024.08.01,J_Cooper,azoi,1/2-1/2,Classical Variation,B08,1704,1665,180+2,Normal,175.0,2.0,0.0,0.0,Draw,0.4728063814358231,0.4586656997824511,0.107836591381983,0.0079268654952885,0.5,180.0,Correct,7643
Rapid,2024.08.01,medosza,Faridismail_80,1/2-1/2,Classical Variation,C45,1685,1727,600+0,Normal,130.0,2.0,2.0,0.0,Draw,0.4659173313995649,0.4811457577955039,0.0593327765416212,0.1660856147817981,0.5,600.0,Correct,7644
Rapid,2024.08.01,olirpo,Peacegod,1-0,Normal Variation,B02,849,814,600+0,Normal,85.0,1.0,3.0,0.0,White,0.1627991298042059,0.1501087744742567,-2.074835076434297,-2.162929515840512,1.0,600.0,Correct,7645
Rapid,2024.08.01,Jota19,havackerslacker,0-1,Anglo-Scandinavian Defense,A10,1236,1285,600+0,Normal,118.0,2.0,0.0,2.0,Black,0.3031182015953589,0.3208846990572879,-1.086888953106928,-0.9614332107768668,0.0,600.0,Correct,7646
Bullet,2024.08.01,Okamshadow,CesarVega,1-0,Mieses-Kotroc Variation,B01,1830,1798,60+0,Normal,90.0,3.0,0.0,0.0,White,0.5184916606236403,0.5068890500362582,0.4294934687443822,0.3472028921905429,1.0,60.0,Correct,7647
Blitz,2024.08.01,OrenKau,harriguz1976,0-1,Polish Opening,A00,1999,2015,180+0,Time forfeit,120.0,3.0,1.0,0.0,Black,0.5797679477882524,0.5855692530819434,0.8609221375876002,0.9007585146933264,0.0,180.0,Correct,7648
Blitz,2024.08.01,TheGuyver,lidyan,1/2-1/2,King's English Variation,A20,1798,1768,180+0,Normal,102.0,3.0,0.0,0.0,Draw,0.5068890500362582,0.4960116026105874,0.3478028332237728,0.2706744651164254,0.5,180.0,Correct,7649
Bullet,2024.08.01,Drsinaloa,pawnchitter,1/2-1/2,Scandinavian Defense,B01,1469,1682,90+2,Normal,110.0,4.0,0.0,0.0,Draw,0.3875997099347353,0.4648295866569978,-0.4920790132224916,0.0512929741706218,0.5,90.0,Correct,7650
Bullet,2024.08.01,Incognito89,Dankroff1,1-0,"Orthodox Defense, Bd3 Line",D66,2332,2313,60+0,Time forfeit,111.0,3.0,1.0,0.0,White,0.700507614213198,0.6936185641769398,1.7110153134739408,1.660940890296227,1.0,60.0,Correct,7651
Bullet,2024.08.01,FischyVishy,ilhanonat,1/2-1/2,Smith-Morra Gambit,B21,2646,2609,60+0,Time forfeit,96.0,2.0,2.0,0.0,Draw,0.8143582306018854,0.8009427121102248,2.5126046745199195,2.4160213707608533,0.5,60.0,Correct,7652
Blitz,2024.08.01,ChasingCheckmates,weliman09,1-0,Chigorin Variation,D02,1671,1655,300+0,Normal,83.0,4.0,0.0,0.0,White,0.4608411892675852,0.4550398839738941,0.0235931235013546,-0.0175826101960839,1.0,300.0,Correct,7653
Blitz,2024.08.01,Puertofuquen,uvethokli,1-0,Indian Defense,A45,1542,1508,300+0,Time forfeit,101.0,4.0,0.0,0.0,White,0.4140681653372008,0.4017403915881073,-0.3057222509411016,-0.3925719028592598,1.0,300.0,Correct,7654
Blitz,2024.08.01,BryanLewisRyan,Gabri3lmartinez369,0-1,Modern Defense,B06,1355,1335,180+0,Normal,106.0,3.0,1.0,0.0,Black,0.3462654097171863,0.3390137781000725,-0.7831019022646623,-0.8338858323200041,0.0,180.0,Correct,7655
Blitz,2024.08.01,CHANCE4RETURN,Adr_fr,1-0,Valencian Variation,B01,1842,1159,300+2,Normal,103.0,2.0,1.0,1.0,White,0.5228426395939086,0.2751994198694706,0.4601274570646106,-1.2828526044881603,1.0,300.0,Correct,7656
Blitz,2024.08.01,the_flaggship,nolvito,0-1,Giuoco Pianissimo,C50,2233,1706,300+2,Normal,126.0,4.0,0.0,0.0,Black,0.6646120377084844,0.4735315445975344,1.4582849098320556,0.1125157158299158,0.0,300.0,Correct,7657
Blitz,2024.08.01,Mas_famoe,ElvinExzel,1/2-1/2,Mieses-Kotroc Variation,B01,1913,1902,300+0,Normal,108.0,2.0,0.0,2.0,Draw,0.5485859318346628,0.5445975344452502,0.6413785546259626,0.612501439380817,0.5,300.0,Correct,7658
Blitz,2024.08.01,palitochino27,FranklinUcan,1/2-1/2,Max Lange Defense,C25,1671,1668,300+0,Normal,124.0,2.0,1.0,0.0,Draw,0.4608411892675852,0.4597534445250181,0.0235931235013546,0.0155797082027003,0.5,300.0,Correct,7659
Blitz,2024.08.01,Al-Lalan,Ref72,0-1,Modern Variations,B50,1942,2019,180+2,Normal,104.0,4.0,0.0,0.0,Black,0.5591007976794778,0.5870195794053662,0.7154106930665148,0.9109623049698754,0.0,180.0,Correct,7660
Rapid,2024.08.01,leonardo83ing,bahamilton,0-1,Leonardis Variation,C20,1474,1586,900+0,Normal,98.0,3.0,0.0,0.0,Black,0.3894126178390138,0.4300217548948513,-0.4793148514223964,-0.1935979924665542,0.0,900.0,Correct,7661
Blitz,2024.08.01,Kankudaiperu,acrobionic,1/2-1/2,"Three Knights Variation, Paris Variation",D94,1844,1973,300+3,Normal,135.0,2.0,0.0,0.0,Draw,0.52356780275562,0.5703408266860044,0.4652331217846487,0.7936187167895619,0.5,300.0,Correct,7662
Bullet,2024.08.01,MGdrachirld,ku_bani,0-1,Barnes Defense,B00,2260,2260,60+0,Time forfeit,120.0,3.0,0.0,0.0,Black,0.6744017403915881,0.6744017403915881,1.5272113835525698,1.5257406691319528,0.0,60.0,Correct,7663
Bullet,2024.08.01,Aqiyuddin,Dontlosethelesson,0-1,Staunton-Cochrane Variation,B20,2008,1971,60+0,Normal,98.0,3.0,1.0,0.0,Black,0.5830311820159536,0.5696156635242929,0.8838976288277715,0.7885168216512873,0.0,60.0,Correct,7664
Blitz,2024.08.01,Valerij_Lipetsk,FcoBarrios,0-1,"Advance Variation, Van der Wiel Attack",B12,1500,1560,300+3,Normal,89.0,1.0,2.0,0.0,Black,0.3988397389412618,0.4205946337926033,-0.4129412100619014,-0.2599226292641227,0.0,300.0,Correct,7665
Blitz,2024.08.01,nersky,ElArriero109,1-0,Van't Kruijs Opening,A00,1858,2251,180+0,Time forfeit,127.0,1.0,0.0,1.0,White,0.5286439448875997,0.6711385061638869,0.5009727748249153,1.5027821410097175,1.0,180.0,Correct,7666
Blitz,2024.08.01,JeromeBamaiyi,srb555,1/2-1/2,Boehnke Gambit,B01,1857,1445,180+0,Normal,113.0,4.0,0.0,0.0,Draw,0.528281363306744,0.3788977519941987,0.4984199424648963,-0.5532815997149065,0.5,180.0,Correct,7667
Bullet,2024.08.01,Santi1994,yosteve01,1/2-1/2,Mieses-Kotroc Variation,B01,2080,1881,60+0,Normal,108.0,2.0,2.0,0.0,Draw,0.6091370558375635,0.5369833212472807,1.0677015587491423,0.5589315404289348,0.5,60.0,Correct,7668
Blitz,2024.08.01,AndresB_CasAjedrez,Rafaelcayon,0-1,Schliemann Defense,C63,2009,2170,240+2,Normal,106.0,2.0,2.0,0.0,Black,0.5833937635968093,0.6417693981145758,0.8864504611877906,1.2961553879096002,0.0,240.0,Correct,7669
Bullet,2024.08.01,fork_king42,Ramxis,1-0,Max Lange Defense,C25,2198,2289,60+0,Time forfeit,112.0,2.0,0.0,2.0,White,0.6519216823785352,0.6849166062364032,1.3689357772313893,1.5997181486369332,1.0,60.0,Correct,7670
Bullet,2024.08.01,Don_Valentino,Ap121el,1-0,Accelerated Panov Attack,B10,1430,1410,60+0,Normal,80.0,2.0,1.0,1.0,White,0.3734590282813633,0.3662073966642494,-0.5916394752632342,-0.6425647646347104,1.0,60.0,Correct,7671
Bullet,2024.08.01,Malleasa,panetta200000,0-1,French Connection,B00,2021,2005,60+0,Time forfeit,106.0,4.0,0.0,0.0,Black,0.5877447425670775,0.5819434372733865,0.917084449508019,0.8752490390019538,0.0,60.0,Correct,7672
Bullet,2024.08.01,STousi,PromisedCnsrtRadahn,1-0,Caro-Kann Defense,B10,1734,1736,60+0,Time forfeit,86.0,4.0,0.0,0.0,White,0.4836838288614938,0.4844089920232052,0.1844215621825542,0.1890441429040334,1.0,60.0,Correct,7673
Bullet,2024.08.01,gary9965,amrh1993,0-1,Breyer Variation,B10,1319,1447,120+1,Normal,83.0,3.0,1.0,0.0,Black,0.3332124728063814,0.37962291515591,-0.8750038672253477,-0.5481797045766321,0.0,120.0,Correct,7674
Bullet,2024.08.01,gdhoward88,EastanSolo,0-1,Colle System,D04,2311,2229,120+1,Normal,120.0,3.0,1.0,0.0,Black,0.6928934010152284,0.6631617113850616,1.657405833913541,1.446661294488698,0.0,120.0,Correct,7675
Blitz,2024.08.01,CHESSit19,Norlis97,0-1,Steinitz Defense,C62,1694,1735,300+0,Normal,118.0,3.0,1.0,0.0,Black,0.4691805656272662,0.4840464104423495,0.0823082677817926,0.1864931953348961,0.0,300.0,Correct,7676
Blitz,2024.08.01,shavarSK,jayqueJS,0-1,Queen's Pawn Game,A41,1562,1532,300+0,Normal,131.0,3.0,0.0,1.0,Black,0.4213197969543147,0.4104423495286439,-0.2546656037407208,-0.3313491611999657,0.0,300.0,Correct,7677
Bullet,2024.08.01,Kangcfa,Doflamango,1-0,Slav Formation,A00,2404,2243,60+0,Time forfeit,114.0,3.0,0.0,0.0,White,0.7266134880348079,0.6682378535170413,1.894819243395312,1.4823745604566196,1.0,60.0,Correct,7678
Bullet,2024.08.01,buboyzkie,whitecloud4,1/2-1/2,Indian Defense,A45,1834,1755,60+0,Time forfeit,111.0,3.0,0.0,0.0,Draw,0.5199419869470631,0.4912980420594633,0.4397047981844583,0.2375121467176411,0.5,60.0,Correct,7679
Bullet,2024.08.01,Tinus4,MattMcBossman,0-1,Quiet System,A05,1997,1978,60+0,Time forfeit,88.0,3.0,1.0,0.0,Black,0.579042784626541,0.5721537345902828,0.855816472867562,0.8063734546352481,0.0,60.0,Correct,7680
Blitz,2024.08.01,UrcosPlazachapi,jGekkouga,1/2-1/2,Caro-Kann Defense,B10,1517,1548,180+0,Normal,85.0,2.0,1.0,0.0,Draw,0.4050036258158085,0.416243654822335,-0.3695430599415776,-0.2905340000937697,0.5,180.0,Correct,7681
Blitz,2024.08.01,luckares,aguilanegra,1-0,Hippopotamus Defense,B00,2259,2111,180+0,Normal,92.0,4.0,0.0,0.0,White,0.6740391588107324,0.6203770848440899,1.5246585511925508,1.1456494813305025,1.0,180.0,Correct,7682
Bullet,2024.08.01,RobertGutierez_UNMSM,Parwis,1-0,Russian Game,C42,2745,2665,60+0,Time forfeit,125.0,2.0,1.0,0.0,White,0.850253807106599,0.8212472806381436,2.765335078161805,2.55887443463254,1.0,60.0,Correct,7683
Bullet,2024.08.01,ESPARTACOSTRONG,sachinujjwal,1-0,Scandinavian Defense,B01,1755,1757,60+0,Time forfeit,85.0,4.0,0.0,0.0,White,0.4912980420594633,0.4920232052211747,0.2380310417429541,0.2426140418559156,1.0,60.0,Correct,7684
Bullet,2024.08.01,Cybernautilus,sebastianlieby,1-0,Knight Variation,C00,2031,2079,60+0,Normal,91.0,4.0,0.0,0.0,White,0.5913705583756346,0.6087744742567077,0.9426127731082096,1.0640191591181103,1.0,60.0,Correct,7685
Rapid,2024.08.01,Vanessa_Smith,BigMa1i,1/2-1/2,Three Knights Game,C42,792,772,600+0,Normal,115.0,3.0,1.0,0.0,Draw,0.1421319796954314,0.1348803480783176,-2.2203465209553825,-2.270069313744276,0.5,600.0,Correct,7686
Blitz,2024.08.01,Poerba76,awog_1,0-1,Knights Variation,A46,1924,1914,180+2,Normal,118.0,1.0,2.0,1.0,Black,0.5525743292240755,0.5489485134155185,0.669459710586172,0.6431128102104641,0.0,180.0,Correct,7687
Blitz,2024.08.01,MatriXSharingan,alimusawa41,0-1,Knight Variation,C00,1713,1717,180+0,Time forfeit,108.0,1.0,1.0,1.0,Black,0.4760696156635242,0.477519941986947,0.1308120826221543,0.1405761390904256,0.0,180.0,Correct,7688
Blitz,2024.08.01,Old-and-Fast,pcanelon,1-0,"Symmetrical Variation, Anti-Benoni Variation",A31,2282,2266,180+0,Time forfeit,123.0,3.0,0.0,0.0,White,0.6823785351704134,0.6765772298767223,1.583373695472989,1.5410463545467763,1.0,180.0,Correct,7689
Blitz,2024.08.01,Boa_di,Kamilica7,1/2-1/2,Van Geet Opening,A00,1855,1880,180+0,Normal,76.0,2.0,1.0,0.0,Draw,0.5275562001450327,0.536620739666425,0.4933142777448582,0.5563805928597976,0.5,180.0,Correct,7690
Blitz,2024.08.01,GR_007,marioflores,0-1,Reversed Alekhine,A40,1299,1879,300+0,Normal,94.0,3.0,0.0,1.0,Black,0.3259608411892676,0.5362581580855692,-0.9260605144257286,0.5538296452906603,0.0,300.0,Correct,7691
Bullet,2024.08.01,blueberry_pancakes,Alicorvette,0-1,Queen's Pawn Game,A40,2572,2635,30+0,Normal,127.0,4.0,0.0,0.0,Black,0.7875271936185642,0.8103698332124728,2.3236950798785108,2.482346007558422,0.0,30.0,Correct,7692
Blitz,2024.08.01,Wagdy77,Jeffwb,1/2-1/2,Philidor Defense,C41,1209,1233,180+2,Normal,112.0,3.0,1.0,0.0,Draw,0.2933284989122553,0.3020304568527919,-1.1558154268274423,-1.0940824843720038,0.5,180.0,Correct,7693
Bullet,2024.08.01,erens_neno,SirAlmonds,1-0,"Giuoco Pianissimo, Normal",C50,1765,1745,120+1,Normal,92.0,2.0,1.0,0.0,White,0.4949238578680203,0.4876722262509064,0.2635593653431445,0.2120026710262686,1.0,120.0,Correct,7694
Bullet,2024.08.01,Bigboy11,stevin20,1-0,Bowdler Attack,B20,2099,2062,60+0,Time forfeit,108.0,3.0,0.0,1.0,White,0.6160261058738216,0.602610587382161,1.116205373589504,1.020653050442777,1.0,60.0,Correct,7695
Blitz,2024.08.01,Knight9Rider,MatiasContreras2021,0-1,Wayward Queen Attack,C20,1636,1641,300+0,Time forfeit,107.0,3.0,1.0,0.0,Black,0.448150833937636,0.4499637418419144,-0.0657560090993117,-0.0532958761640054,0.0,300.0,Correct,7696
Blitz,2024.08.01,houari3131,InGen25,1-0,Taimanov Variation,B44,1958,1959,300+0,Normal,106.0,2.0,2.0,0.0,White,0.564902102973169,0.5652646845540247,0.7562560108268195,0.7579054508216403,1.0,300.0,Correct,7697
Blitz,2024.08.01,stiv7777,azizray,0-1,Van't Kruijs Opening,A00,1260,1264,300+0,Normal,116.0,2.0,2.0,0.0,Black,0.3118201595358956,0.3132704858593184,-1.0256209764664712,-1.015003109728749,0.0,300.0,Correct,7698
Rapid,2024.08.01,nadafathy833,itsjustmet,1/2-1/2,Pseudo-Austrian Attack,B06,1650,1676,600+0,Normal,89.0,2.0,2.0,0.0,Draw,0.4532269760696157,0.4626540971718637,-0.0300163560590451,0.0359872887557983,0.5,600.0,Correct,7699
Bullet,2024.08.01,thebeastmodeisoff,mistabeansheep,0-1,Indian Defense,A45,1189,1181,60+0,Time forfeit,83.0,3.0,0.0,0.0,Black,0.2860768672951415,0.2831762146482959,-1.2068720740278231,-1.2267317579671408,0.0,60.0,Correct,7700
Bullet,2024.08.01,NotAProInThePlatform,horuscope,0-1,Max Lange Defense,C25,2136,2126,60+0,Time forfeit,118.0,2.0,0.0,1.0,Black,0.6294416243654822,0.6258158085569253,1.2106601709102087,1.1839136948675613,0.0,60.0,Correct,7701
Bullet,2024.08.01,GaseosaSinGas,sammy_r,0-1,Van Geet Opening,A00,1747,1744,60+0,Time forfeit,106.0,3.0,1.0,0.0,Black,0.4883973894126178,0.4873096446700508,0.2176083828628018,0.2094517234571314,0.0,60.0,Correct,7702
Bullet,2024.08.01,Giancito_7,Bontot_ktct,1-0,MarÃ³czy Variation,B02,2093,2090,60+0,Time forfeit,98.0,2.0,1.0,0.0,White,0.6138506163886874,0.6127628716461204,1.10088837942939,1.0920795823786202,1.0,60.0,Correct,7703
Blitz,2024.08.01,MofD,jake-t,0-1,Reversed Nimzowitsch,A00,1242,1301,180+2,Normal,104.0,3.0,0.0,0.0,Black,0.3052936910804931,0.3266860043509789,-1.071571958946814,-0.9206180496706708,0.0,180.0,Correct,7704
Blitz,2024.08.01,vladleo54,Lapagol-xd,1/2-1/2,"King's English Variation, Four Knights Variation, Fianchetto Line",A29,1987,1763,180+0,Time forfeit,86.0,2.0,2.0,0.0,Draw,0.5754169688179841,0.4941986947063089,0.8302881492673716,0.2579197272707392,0.5,180.0,Correct,7705
Bullet,2024.08.01,FindYourEnneagramTyp,interchisety,0-1,Torre Attack,D03,1828,1839,60+0,Time forfeit,95.0,2.0,0.0,0.0,Black,0.5177664974619289,0.5217548948513415,0.4243878040243441,0.4517917425251702,0.0,60.0,Correct,7706
Blitz,2024.08.01,Chessumaster,SaayaVladimir,1-0,Queen's Knight Defense,C30,2010,2046,300+0,Normal,106.0,2.0,1.0,0.0,White,0.583756345177665,0.59680928208847,0.8890032935478096,0.9798378893365812,1.0,300.0,Correct,7707
Blitz,2024.08.01,dashielle2021,MKenarok,0-1,Katalimov Variation,B27,2193,2224,300+0,Normal,104.0,2.0,2.0,0.0,Black,0.6501087744742567,0.6613488034807832,1.3561716154312942,1.4339065566430118,0.0,300.0,Correct,7708
Blitz,2024.08.01,bigcarp,KlausThul,1/2-1/2,Symmetrical Variation,D02,1815,1802,300+3,Normal,84.0,3.0,0.0,0.0,Draw,0.5130529369108049,0.508339376359681,0.3912009833440966,0.3574066824670919,0.5,300.0,Correct,7709
Blitz,2024.08.01,maqdar,florinam,1-0,Slav Defense,D10,1680,1370,180+2,Normal,102.0,2.0,1.0,0.0,White,0.4641044234952864,0.3517041334300218,0.046568614741526,-0.7446026674002004,1.0,180.0,Correct,7710
Blitz,2024.08.01,Sujoyfema,Josue11,0-1,Bishop's Opening,C23,1822,1819,180+2,Normal,100.0,2.0,1.0,0.0,Black,0.5155910079767948,0.5145032632342277,0.4090708098642298,0.4007727911424252,0.0,180.0,Correct,7711
Blitz,2024.08.01,Yahu4000,kareemreda,1-0,King's Gambit,C30,1404,1481,180+2,Normal,124.0,1.0,2.0,1.0,White,0.3640319071791152,0.3919506889050036,-0.6580131166237293,-0.4614474872259655,1.0,180.0,Correct,7712
Blitz,2024.08.01,wbch,mikael0190,0-1,Anderssen's Opening,A00,1723,1865,180+0,Time forfeit,109.0,4.0,0.0,0.0,Black,0.4796954314720812,0.5311820159535896,0.1563404062223448,0.5181163793227388,0.0,180.0,Correct,7713
Blitz,2024.08.01,FURIADRAGON666,antoxa7,0-1,Declined Variation,B00,1936,1931,180+0,Normal,117.0,1.0,2.0,0.0,Black,0.5569253081943437,0.5551124002900653,0.7000936989064005,0.6864789188857973,0.0,180.0,Correct,7714
Blitz,2024.08.01,pudjiyono_pcb,n00bz,0-1,Sicilian Defense,B20,1872,1929,180+0,Time forfeit,110.0,3.0,1.0,0.0,Black,0.5337200870195794,0.5543872371283539,0.5367124278651819,0.6813770237475228,0.0,180.0,Correct,7715
Bullet,2024.08.01,eddiebowser,Osculatator,0-1,Englund Gambit,A40,1715,1770,60+0,Normal,78.0,4.0,0.0,0.0,Black,0.4767947788252357,0.4967367657722987,0.1359177473421924,0.2757763602546999,0.0,60.0,Correct,7716
Blitz,2024.08.01,kennydavid,escorpion20,0-1,Napoleon Attack,C20,1340,1333,300+0,Normal,97.0,2.0,1.0,1.0,Black,0.3408266860043509,0.3382886149383611,-0.8213943876649479,-0.8389877274582787,0.0,300.0,Correct,7717
Rapid,2024.08.01,nio777,m0tley,0-1,NÃ¼rnberg Variation,C60,1051,1073,600+0,Normal,97.0,3.0,1.0,0.0,Black,0.2360406091370558,0.2440174039158811,-1.5591629397104507,-1.502234095433964,0.0,600.0,Correct,7718
Rapid,2024.08.01,joelc01,khrbash,1-0,Knights Variation,A46,1277,1366,600+0,Normal,110.0,4.0,0.0,0.0,White,0.3179840464104424,0.350253807106599,-0.9822228263461475,-0.7548064576767494,1.0,600.0,Correct,7719
Blitz,2024.08.01,EldenirMaciel,gbramante,1-0,"Kennedy Variation, Linksspringer Variation",B00,1557,1577,180+0,Time forfeit,117.0,3.0,0.0,0.0,White,0.4195068890500363,0.4267585206671501,-0.267429765540816,-0.2165565205887894,1.0,180.0,Correct,7720
Bullet,2024.08.01,Giacomo_Grelli,taccofischer,1-0,Busch-Gass Gambit,C40,1433,1412,60+0,Normal,98.0,3.0,0.0,0.0,White,0.3745467730239303,0.3669325598259608,-0.5839809781831771,-0.6374628694964358,1.0,60.0,Correct,7721
Blitz,2024.08.01,sim_sim130,LukeSaint444,1/2-1/2,"Two Knights Defense, Kloss Gambit",C57,1301,1310,300+0,Normal,91.0,2.0,0.0,0.0,Draw,0.3266860043509789,0.3299492385786802,-0.9209548497056904,-0.8976595215484354,0.5,300.0,Correct,7722
Blitz,2024.08.01,SACRAMENTOJULIO,Tinha21,1/2-1/2,Philidor Defense,C41,1660,1645,300+0,Normal,120.0,2.0,0.0,0.0,Draw,0.4568527918781726,0.4514140681653372,-0.0044880324588547,-0.0430920858874564,0.5,300.0,Correct,7723
Blitz,2024.08.01,hackerok,asysyarof,0-1,St. George Defense,A04,1929,1954,180+0,Time forfeit,79.0,2.0,2.0,0.0,Black,0.5543872371283539,0.5634517766497462,0.6822238723862672,0.745150712975954,0.0,180.0,Correct,7724
Bullet,2024.08.01,TronkoCL,william1342,1-0,Valencian Variation,B01,1971,2002,60+0,Time forfeit,93.0,4.0,0.0,0.0,White,0.5696156635242929,0.5808556925308195,0.789442831507067,0.8675961962945421,1.0,60.0,Correct,7725
Bullet,2024.08.01,Scriptalorian,SamKaiba,0-1,Levitsky Attack,D00,1719,1741,60+0,Normal,106.0,2.0,1.0,0.0,Black,0.4782451051486585,0.4862218999274836,0.1461290767822686,0.2017988807497196,0.0,60.0,Correct,7726
Bullet,2024.08.01,aaj05,dyzx2017,1-0,Old Benoni,A43,1988,1937,60+0,Time forfeit,83.0,2.0,2.0,0.0,White,0.5757795503988398,0.5572878897751994,0.8328409816273906,0.7017846043006208,1.0,60.0,Correct,7727
